product_p,group_g,transportation_size_s
69990,car,0
69991,car,0
69992,car,0
69993,car,0
69994,car,0
69995,car,0
69996,car,0
69997,car,0
69998,car,0
69999,car,0
70000,car,0
70001,car,0
70002,car,0
70003,car,0
70004,car,0
70005,car,0
70006,car,0
70007,car,0
70008,car,0
70009,car,0
70010,car,0
70011,car,0
70012,car,0
70013,car,0
70014,car,0
70015,car,0
70016,car,0
70017,car,0
70018,car,0
70019,car,0
70020,car,0
70021,car,0
70022,car,0
70023,car,0
70024,car,0
70025,car,0
70026,car,0
70027,car,0
70028,car,0
70029,car,0
70030,car,0
70031,car,0
70032,car,0
70033,car,0
70034,car,0
70035,car,0
70036,car,0
70037,car,0
70038,car,0
70039,car,0
70040,car,0
70041,car,0
70042,car,0
70043,car,0
70044,car,0
70045,car,0
70046,car,0
70047,car,0
70048,car,0
70049,car,0
70050,car,0
70051,car,0
70052,car,0
70053,car,0
70054,car,0
70055,car,0
70056,car,0
70057,car,0
70058,car,0
70059,car,0
70060,car,0
70061,car,0
70062,car,0
70063,car,0
70064,car,0
70065,car,0
70066,car,0
70067,car,0
70068,car,0
70069,car,0
70070,car,0
70071,car,0
70072,car,0
70073,car,0
70074,car,0
70075,car,0
70076,car,0
70077,car,0
70078,car,0
70079,car,0
70080,car,0
70081,car,0
70082,car,0
70083,car,0
70084,car,0
70085,car,0
70086,car,0
70087,car,0
70088,car,0
70089,car,0
70090,car,0
70091,car,0
70092,car,0
70093,car,0
70094,car,0
70095,car,0
70096,car,0
70097,car,0
70098,car,0
70099,car,0
70100,car,0
70101,car,0
70102,car,0
70103,car,0
70104,car,0
70105,car,0
70106,car,0
70107,car,0
70108,car,0
70109,car,0
70110,car,0
70111,car,0
70112,car,0
70113,car,0
70114,car,0
70115,car,0
70116,car,0
70117,car,0
70118,car,0
70119,car,0
70120,car,0
70121,car,0
70122,car,0
70123,car,0
70124,car,0
70125,car,0
70126,car,0
70127,car,0
70128,car,0
70129,car,0
70130,car,0
70131,car,0
70132,car,0
70133,car,0
70134,car,0
70135,car,0
70136,car,0
70137,car,0
70138,car,0
70139,car,0
70140,car,0
70141,car,0
70142,car,0
70143,car,0
70144,car,0
70145,car,0
70146,car,0
70147,car,0
70148,car,0
70149,car,0
70150,car,0
70151,car,0
70152,car,0
70153,car,0
70154,car,0
70155,car,0
70156,car,0
70157,car,0
70158,car,0
70159,car,0
70160,car,0
70161,car,0
70162,car,0
70163,car,0
70164,car,0
70165,car,0
70166,car,0
70167,car,0
70168,car,0
70169,car,0
70170,car,0
70171,car,0
70172,car,0
70173,car,0
70174,car,0
70175,car,0
70176,car,0
70177,car,0
70178,car,0
70179,car,0
70180,car,0
70181,car,0
70182,car,0
70183,car,0
70184,car,0
70185,car,0
70186,car,0
70187,car,0
70188,car,0
70189,car,0
70190,car,0
70191,car,0
70192,car,0
70193,car,0
70194,car,0
70195,car,0
70196,car,0
70197,car,0
70198,car,0
70199,car,0
70200,car,0
70201,car,0
70202,car,0
70203,car,0
70204,car,0
70205,car,0
70206,car,0
70207,car,0
70208,car,0
70209,car,0
70210,car,0
70211,car,0
70212,car,0
70213,car,0
70214,car,0
70215,car,0
70216,car,0
70217,car,0
70218,car,0
70219,car,0
70220,car,0
70221,car,0
70222,car,0
70223,car,0
70224,car,0
70225,car,0
70226,car,0
70227,car,0
70228,car,0
70229,car,0
70230,car,0
70231,car,0
70232,car,0
70233,car,0
70234,car,0
70235,car,0
70236,car,0
70237,car,0
70238,car,0
70239,car,0
70240,car,0
70241,car,0
70242,car,0
70243,car,0
70244,car,0
70245,car,0
70246,car,0
70247,car,0
70248,car,0
70249,car,0
70250,car,0
70251,car,0
70252,car,0
70253,car,0
70254,car,0
70255,car,0
70256,car,0
70257,car,0
70258,car,0
70259,car,0
70260,car,0
70261,car,0
70262,car,0
70263,car,0
70264,car,0
70265,car,0
70266,car,0
70267,car,0
70268,car,0
70269,car,0
70270,car,0
70271,car,0
70272,car,0
70273,car,0
70274,car,0
70275,car,0
70276,car,0
70277,car,0
70278,car,0
70279,car,0
70280,car,0
70281,car,0
70282,car,0
70283,car,0
70284,car,0
70285,car,0
70286,car,0
70287,car,0
70288,car,0
70289,car,0
70290,car,0
70291,car,0
70292,car,0
70293,car,0
70294,car,0
70295,car,0
70296,car,0
70297,car,0
70298,car,0
70299,car,0
70300,car,0
70301,car,0
70302,car,0
70303,car,0
70304,car,0
70305,car,0
70306,car,0
70307,car,0
70308,car,0
70309,car,0
70310,car,0
70311,car,0
70312,car,0
70313,car,0
70314,car,0
70315,car,0
70316,car,0
70317,car,0
70318,car,0
70319,car,0
70320,car,0
70321,car,0
70322,car,0
70323,car,0
70324,car,0
70325,car,0
70326,car,0
70327,car,0
70328,car,0
70329,car,0
70330,car,0
70331,car,0
70332,car,0
70333,car,0
70334,car,0
70335,car,0
70336,car,0
70337,car,0
70338,car,0
70339,car,0
70340,car,0
70341,car,0
70342,car,0
70343,car,0
70344,car,0
70345,car,0
70346,car,0
70347,car,0
70348,car,0
70349,car,0
70350,car,0
70351,car,0
70352,car,0
70353,car,0
70354,car,0
70355,car,0
70356,car,0
70357,car,0
70358,car,0
70359,car,0
70360,car,0
70361,car,0
70362,car,0
70363,car,0
70364,car,0
70365,car,0
70366,car,0
70367,car,0
70368,car,0
70369,car,0
70370,car,0
70371,car,0
70372,car,0
70373,car,0
70374,car,0
70375,car,0
70376,car,0
70377,car,0
70378,car,0
70379,car,0
70380,car,0
70381,car,0
70382,car,0
70383,car,0
70384,car,0
70385,car,0
70386,car,0
70387,car,0
70388,car,0
70389,car,0
70390,car,0
70391,car,0
70392,car,0
70393,car,0
70394,car,0
70395,car,0
70396,car,0
70397,car,0
70398,car,0
70399,car,0
70400,car,0
70401,car,0
70402,car,0
70403,car,0
70404,car,0
70405,car,0
70406,car,0
70407,car,0
70408,car,0
70409,car,0
70410,car,0
70411,car,0
70412,car,0
70413,car,0
70414,car,0
70415,car,0
70416,car,0
70417,car,0
70418,car,0
70419,car,0
70420,car,0
70421,car,0
70422,car,0
70423,car,0
70424,car,0
70425,car,0
70426,car,0
70427,car,0
70428,car,0
70429,car,0
70430,car,0
70431,car,0
70432,car,0
70433,car,0
70434,car,0
70435,car,0
70436,car,0
70437,car,0
70438,car,0
70439,car,0
70440,car,0
70441,car,0
70442,car,0
70443,car,0
70444,car,0
70445,car,0
70446,car,0
70447,car,0
70448,car,0
70449,car,0
70450,car,0
70451,car,0
70452,car,0
70453,car,0
70454,car,0
70455,car,0
70456,car,0
70457,car,0
70458,car,0
70459,car,0
70460,car,0
70461,car,0
70462,car,0
70463,car,0
70464,car,0
70465,car,0
70466,car,0
70467,car,0
70468,car,0
70469,car,0
70470,car,0
70471,car,0
70472,car,0
70473,car,0
70474,car,0
70475,car,0
70476,car,0
70477,car,0
70478,car,0
70479,car,0
70480,car,0
70481,car,0
70482,car,0
70483,car,0
70484,car,0
70485,car,0
70486,car,0
70487,car,0
70488,car,0
70489,car,0
70490,car,0
70491,car,0
70492,car,0
70493,car,0
70494,car,0
70495,car,0
70496,car,0
70497,car,0
70498,car,0
70499,car,0
70500,car,0
70501,car,0
70502,car,0
70503,car,0
70504,car,0
70505,car,0
70506,car,0
70507,car,0
70508,car,0
70509,car,0
70510,car,0
70511,car,0
70512,car,0
70513,car,0
70514,car,0
70515,car,0
70516,car,0
70517,car,0
70518,car,0
70519,car,0
70520,car,0
70521,car,0
70522,car,0
70523,car,0
70524,car,0
70525,car,0
70526,car,0
70527,car,0
70528,car,0
70529,car,0
70530,car,0
70531,car,0
70532,car,0
70533,car,0
70534,car,0
70535,car,0
70536,car,0
70537,car,0
70538,car,0
70539,car,0
70540,car,0
70541,car,0
70542,car,0
70543,car,0
70544,car,0
70545,car,0
70546,car,0
70547,car,0
70548,car,0
70549,car,0
70550,car,0
70551,car,0
70552,car,0
70553,car,0
70554,car,0
70555,car,0
70556,car,0
70557,car,0
70558,car,0
70559,car,0
70560,car,0
70561,car,0
70562,car,0
70563,car,0
70564,car,0
70565,car,0
70566,car,0
70567,car,0
70568,car,0
70569,car,0
70570,car,0
70571,car,0
70572,car,0
70573,car,0
70574,car,0
70575,car,0
70576,car,0
70577,car,0
70578,car,0
70579,car,0
70580,car,0
70581,car,0
70582,car,0
70583,car,0
70584,car,0
70585,car,0
70586,car,0
70587,car,0
70588,car,0
70589,car,0
70590,car,0
70591,car,0
70592,car,0
70593,car,0
70594,car,0
70595,car,0
70596,car,0
70597,car,0
70598,car,0
70599,car,0
70600,car,0
70601,car,0
70602,car,0
70603,car,0
70604,car,0
70605,car,0
70606,car,0
70607,car,0
70608,car,0
70609,car,0
70610,car,0
70611,car,0
70612,car,0
70613,car,0
70614,car,0
70615,car,0
70616,car,0
70617,car,0
70618,car,0
70619,car,0
70620,car,0
70621,car,0
70622,car,0
70623,car,0
70624,car,0
70625,car,0
70626,car,0
70627,car,0
70628,car,0
70629,car,0
70630,car,0
70631,car,0
70632,car,0
70633,car,0
70634,car,0
70635,car,0
70636,car,0
70637,car,0
70638,car,0
70639,car,0
70640,car,0
70641,car,0
70642,car,0
70643,car,0
70644,car,0
70645,car,0
70646,car,0
70647,car,0
70648,car,0
70649,car,0
70650,car,0
70651,car,0
70652,car,0
70653,car,0
70654,car,0
70655,car,0
70656,car,0
70657,car,0
70658,car,0
70659,car,0
70660,car,0
70661,car,0
70662,car,0
70663,car,0
70664,car,0
70665,car,0
70666,car,0
70667,car,0
70668,car,0
70669,car,0
70670,car,0
70671,car,0
70672,car,0
70673,car,0
70674,car,0
70675,car,0
70676,car,0
70677,car,0
70678,car,0
70679,car,0
70680,car,0
70681,car,0
70682,car,0
70683,car,0
70684,car,0
70685,car,0
70686,car,0
70687,car,0
70688,car,0
70689,car,0
70690,car,0
70691,car,0
70692,car,0
70693,car,0
70694,car,0
70695,car,0
70696,car,0
70697,car,0
70698,car,0
70699,car,0
70700,car,0
70701,car,0
70702,car,0
70703,car,0
70704,car,0
70705,car,0
70706,car,0
70707,car,0
70708,car,0
70709,car,0
70710,car,0
70711,car,0
70712,car,0
70713,car,0
70714,car,0
70715,car,0
70716,car,0
70717,car,0
70718,car,0
70719,car,0
70720,car,0
70721,car,0
70722,car,0
70723,car,0
70724,car,0
70725,car,0
70726,car,0
70727,car,0
70728,car,0
70729,car,0
70730,car,0
70731,car,0
70732,car,0
70733,car,0
70734,car,0
70735,car,0
70736,car,0
70737,car,0
70738,car,0
70739,car,0
70740,car,0
70741,car,0
70742,car,0
70743,car,0
70744,car,0
70745,car,0
70746,car,0
70747,car,0
70748,car,0
70749,car,0
70750,car,0
70751,car,0
70752,car,0
70753,car,0
70754,car,0
70755,car,0
70756,car,0
70757,car,0
70758,car,0
70759,car,0
70760,car,0
70761,car,0
70762,car,0
70763,car,0
70764,car,0
70765,car,0
70766,car,0
70767,car,0
70768,car,0
70769,car,0
70770,car,0
70771,car,0
70772,car,0
70773,car,0
70774,car,0
70775,car,0
70776,car,0
70777,car,0
70778,car,0
70779,car,0
70780,car,0
70781,car,0
70782,car,0
70783,car,0
70784,car,0
70785,car,0
70786,car,0
70787,car,0
70788,car,0
70789,car,0
70790,car,0
70791,car,0
70792,car,0
70793,car,0
70794,car,0
70795,car,0
70796,car,0
70797,car,0
70798,car,0
70799,car,0
70800,car,0
70801,car,0
70802,car,0
70803,car,0
70804,car,0
70805,car,0
70806,car,0
70807,car,0
70808,car,0
70809,car,0
70810,car,0
70811,car,0
70812,car,0
70813,car,0
70814,car,0
70815,car,0
70816,car,0
70817,car,0
70818,car,0
70819,car,0
70820,car,0
70821,car,0
70822,car,0
70823,car,0
70824,car,0
70825,car,0
70826,car,0
70827,car,0
70828,car,0
70829,car,0
70830,car,0
70831,car,0
70832,car,0
70833,car,0
70834,car,0
70835,car,0
70836,car,0
70837,car,0
70838,car,0
70839,car,0
70840,car,0
70841,car,0
70842,car,0
70843,car,0
70844,car,0
70845,car,0
70846,car,0
70847,car,0
70848,car,0
70849,car,0
70850,car,0
70851,car,0
70852,car,0
70853,car,0
70854,car,0
70855,car,0
70856,car,0
70857,car,0
70858,car,0
70859,car,0
70860,car,0
70861,car,0
70862,car,0
70863,car,0
70864,car,0
70865,car,0
70866,car,0
70867,car,0
70868,car,0
70869,car,0
70870,car,0
70871,car,0
70872,car,0
70873,car,0
70874,car,0
70875,car,0
70876,car,0
70877,car,0
70878,car,0
70879,car,0
70880,car,0
70881,car,0
70882,car,0
70883,car,0
70884,car,0
70885,car,0
70886,car,0
70887,car,0
70888,car,0
70889,car,0
70890,car,0
70891,car,0
70892,car,0
70893,car,0
70894,car,0
70895,car,0
70896,car,0
70897,car,0
70898,car,0
70899,car,0
70900,car,0
70901,car,0
70902,car,0
70903,car,0
70904,car,0
70905,car,0
70906,car,0
70907,car,0
70908,car,0
70909,car,0
70910,car,0
70911,car,0
70912,car,0
70913,car,0
70914,car,0
70915,car,0
70916,car,0
70917,car,0
70918,car,0
70919,car,0
70920,car,0
70921,car,0
70922,car,0
70923,car,0
70924,car,0
70925,car,0
70926,car,0
70927,car,0
70928,car,0
70929,car,0
70930,car,0
70931,car,0
70932,car,0
70933,car,0
70934,car,0
70935,car,0
70936,car,0
70937,car,0
70938,car,0
70939,car,0
70940,car,0
70941,car,0
70942,car,0
70943,car,0
70944,car,0
70945,car,0
70946,car,0
70947,car,0
70948,car,0
70949,car,0
70950,car,0
70951,car,0
70952,car,0
70953,car,0
70954,car,0
70955,car,0
70956,car,0
70957,car,0
70958,car,0
70959,car,0
70960,car,0
70961,car,0
70962,car,0
70963,car,0
70964,car,0
70965,car,0
70966,car,0
70967,car,0
70968,car,0
70969,car,0
70970,car,0
70971,car,0
70972,car,0
70973,car,0
70974,car,0
70975,car,0
70976,car,0
70977,car,0
70978,car,0
70979,car,0
70980,car,0
70981,car,0
70982,car,0
70983,car,0
70984,car,0
70985,car,0
70986,car,0
70987,car,0
70988,car,0
70989,car,0
70990,car,0
70991,car,0
70992,car,0
70993,car,0
70994,car,0
70995,car,0
70996,car,0
70997,car,0
70998,car,0
70999,car,0
71000,car,0
DN4,engine,0
DG6,engine,0
DK8,engine,0
DG8,engine,0
D33,engine,0
DQ9,engine,0
D64,engine,0
DS9,engine,0
DE5,engine,0
D83,engine,0
D80,engine,0
D02,engine,0
DP2,engine,0
DK7,engine,0
DQ4,engine,0
D2I,engine,0
DR8,engine,0
DE4,engine,0
D60,engine,0
DB8,engine,0
DK9,engine,0
DM4,engine,0
DN6,engine,0
DB0,engine,0
DF6,engine,0
DN1,engine,0
DF4,engine,0
DE2,engine,0
D36,engine,0
G0K,gear,0
G1C,gear,0
G1D,gear,0
G1A,gear,0
G0C,gear,0
G1Z,gear,0
G0L,gear,0
G0R,gear,0
BEV,battery,0
Q2J,seat,0
Q4H,seat,0
Q4P,seat,0
Q1A,seat,0
component-seat1,seat-component,0
component-seat2,seat-component,0
component-seat3,seat-component,0
component-seat4,seat-component,0
component-battery1,battery-component,0
component-battery2,battery-component,0
component-battery3,battery-component,0
