node_n,product_p,demand_d_npt,period_t
zp8,67810,1,62
zp8,67811,1,62
zp8,67812,1,62
zp8,67813,1,62
zp8,67814,1,62
zp8,67815,1,62
zp8,67816,1,62
zp8,67817,1,62
zp8,67818,1,62
zp8,67819,1,62
zp8,67820,1,62
zp8,67821,1,62
zp8,67822,1,62
zp8,67823,1,62
zp8,67824,1,62
zp8,67825,1,62
zp8,67826,1,62
zp8,67827,1,62
zp8,67828,1,62
zp8,67829,1,62
zp8,67830,1,62
zp8,67831,1,62
zp8,67832,1,62
zp8,67833,1,62
zp8,67834,1,62
zp8,67835,1,62
zp8,67836,1,62
zp8,67837,1,62
zp8,67838,1,62
zp8,67839,1,62
zp8,67840,1,62
zp8,67841,1,62
zp8,67842,1,62
zp8,67843,1,62
zp8,67844,1,62
zp8,67845,1,62
zp8,67846,1,62
zp8,67847,1,62
zp8,67848,1,62
zp8,67849,1,62
zp8,67850,1,62
zp8,67851,1,62
zp8,67852,1,62
zp8,67853,1,62
zp8,67854,1,62
zp8,67855,1,62
zp8,67856,1,62
zp8,67857,1,62
zp8,67858,1,62
zp8,67859,1,62
zp8,67860,1,62
zp8,67861,1,62
zp8,67862,1,62
zp8,67863,1,62
zp8,67864,1,62
zp8,67865,1,62
zp8,67866,1,62
zp8,67867,1,62
zp8,67868,1,62
zp8,67869,1,62
zp8,67870,1,62
zp8,67871,1,62
zp8,67872,1,62
zp8,67873,1,62
zp8,67874,1,62
zp8,67875,1,62
zp8,67876,1,62
zp8,67877,1,62
zp8,67878,1,62
zp8,67879,1,62
zp8,67880,1,62
zp8,67881,1,62
zp8,67882,1,62
zp8,67883,1,62
zp8,67884,1,62
zp8,67885,1,62
zp8,67886,1,62
zp8,67887,1,62
zp8,67888,1,62
zp8,67889,1,62
zp8,67890,1,62
zp8,67891,1,62
zp8,67892,1,62
zp8,67893,1,62
zp8,67894,1,62
zp8,67895,1,62
zp8,67896,1,62
zp8,67897,1,62
zp8,67898,1,62
zp8,67899,1,62
zp8,67900,1,62
zp8,67901,1,62
zp8,67902,1,62
zp8,67903,1,62
zp8,67904,1,62
zp8,67905,1,62
zp8,67906,1,62
zp8,67907,1,62
zp8,67908,1,62
zp8,67909,1,62
zp8,67910,1,62
zp8,67911,1,62
zp8,67912,1,62
zp8,67913,1,62
zp8,67914,1,62
zp8,67915,1,62
zp8,67916,1,62
zp8,67917,1,62
zp8,67918,1,62
zp8,67919,1,62
zp8,67920,1,62
zp8,67921,1,62
zp8,67922,1,62
zp8,67923,1,62
zp8,67924,1,62
zp8,67925,1,62
zp8,67926,1,62
zp8,67927,1,62
zp8,67928,1,62
zp8,67929,1,62
zp8,67930,1,62
zp8,67931,1,62
zp8,67932,1,62
zp8,67933,1,62
zp8,67934,1,62
zp8,67935,1,62
zp8,67936,1,62
zp8,67937,1,62
zp8,67938,1,62
zp8,67939,1,62
zp8,67940,1,62
zp8,67941,1,62
zp8,67942,1,62
zp8,67943,1,62
zp8,67944,1,62
zp8,67945,1,62
zp8,67946,1,62
zp8,67947,1,62
zp8,67948,1,62
zp8,67949,1,62
zp8,67950,1,62
zp8,67951,1,62
zp8,67952,1,62
zp8,67953,1,62
zp8,67954,1,62
zp8,67955,1,62
zp8,67956,1,62
zp8,67957,1,62
zp8,67958,1,62
zp8,67959,1,62
zp8,67960,1,62
zp8,67961,1,62
zp8,67962,1,62
zp8,67963,1,62
zp8,67964,1,62
zp8,67965,1,62
zp8,67966,1,62
zp8,67967,1,62
zp8,67968,1,62
zp8,67969,1,62
zp8,67970,1,62
zp8,67971,1,62
zp8,67972,1,62
zp8,67973,1,62
zp8,67974,1,62
zp8,67975,1,62
zp8,67976,1,62
zp8,67977,1,62
zp8,67978,1,62
zp8,67979,1,62
zp8,67980,1,62
zp8,67981,1,62
zp8,67982,1,62
zp8,67983,1,62
zp8,67984,1,62
zp8,67985,1,62
zp8,67986,1,62
zp8,67987,1,62
zp8,67988,1,62
zp8,67989,1,62
zp8,67990,1,62
zp8,67991,1,62
zp8,67992,1,62
zp8,67993,1,62
zp8,67994,1,62
zp8,67995,1,62
zp8,67996,1,62
zp8,67997,1,62
zp8,67998,1,62
zp8,67999,1,62
zp8,68000,1,62
zp8,68001,1,63
zp8,68002,1,63
zp8,68003,1,63
zp8,68004,1,63
zp8,68005,1,63
zp8,68006,1,63
zp8,68007,1,63
zp8,68008,1,63
zp8,68009,1,63
zp8,68010,1,63
zp8,68011,1,63
zp8,68012,1,63
zp8,68013,1,63
zp8,68014,1,63
zp8,68015,1,63
zp8,68016,1,63
zp8,68017,1,63
zp8,68018,1,63
zp8,68019,1,63
zp8,68020,1,63
zp8,68021,1,63
zp8,68022,1,63
zp8,68023,1,63
zp8,68024,1,63
zp8,68025,1,63
zp8,68026,1,63
zp8,68027,1,63
zp8,68028,1,63
zp8,68029,1,63
zp8,68030,1,63
zp8,68031,1,63
zp8,68032,1,63
zp8,68033,1,63
zp8,68034,1,63
zp8,68035,1,63
zp8,68036,1,63
zp8,68037,1,63
zp8,68038,1,63
zp8,68039,1,63
zp8,68040,1,63
zp8,68041,1,63
zp8,68042,1,63
zp8,68043,1,63
zp8,68044,1,63
zp8,68045,1,63
zp8,68046,1,63
zp8,68047,1,63
zp8,68048,1,63
zp8,68049,1,63
zp8,68050,1,63
zp8,68051,1,63
zp8,68052,1,63
zp8,68053,1,63
zp8,68054,1,63
zp8,68055,1,63
zp8,68056,1,63
zp8,68057,1,63
zp8,68058,1,63
zp8,68059,1,63
zp8,68060,1,63
zp8,68061,1,63
zp8,68062,1,63
zp8,68063,1,63
zp8,68064,1,63
zp8,68065,1,63
zp8,68066,1,63
zp8,68067,1,63
zp8,68068,1,63
zp8,68069,1,63
zp8,68070,1,63
zp8,68071,1,63
zp8,68072,1,63
zp8,68073,1,63
zp8,68074,1,63
zp8,68075,1,63
zp8,68076,1,63
zp8,68077,1,63
zp8,68078,1,63
zp8,68079,1,63
zp8,68080,1,63
zp8,68081,1,63
zp8,68082,1,63
zp8,68083,1,63
zp8,68084,1,63
zp8,68085,1,63
zp8,68086,1,63
zp8,68087,1,63
zp8,68088,1,63
zp8,68089,1,63
zp8,68090,1,63
zp8,68091,1,63
zp8,68092,1,63
zp8,68093,1,63
zp8,68094,1,63
zp8,68095,1,63
zp8,68096,1,63
zp8,68097,1,63
zp8,68098,1,63
zp8,68099,1,63
zp8,68100,1,63
zp8,68101,1,63
zp8,68102,1,63
zp8,68103,1,63
zp8,68104,1,63
zp8,68105,1,63
zp8,68106,1,63
zp8,68107,1,63
zp8,68108,1,63
zp8,68109,1,63
zp8,68110,1,63
zp8,68111,1,63
zp8,68112,1,63
zp8,68113,1,63
zp8,68114,1,63
zp8,68115,1,63
zp8,68116,1,63
zp8,68117,1,63
zp8,68118,1,63
zp8,68119,1,63
zp8,68120,1,63
zp8,68121,1,63
zp8,68122,1,63
zp8,68123,1,63
zp8,68124,1,63
zp8,68125,1,63
zp8,68126,1,63
zp8,68127,1,63
zp8,68128,1,63
zp8,68129,1,63
zp8,68130,1,63
zp8,68131,1,63
zp8,68132,1,63
zp8,68133,1,63
zp8,68134,1,63
zp8,68135,1,63
zp8,68136,1,63
zp8,68137,1,63
zp8,68138,1,63
zp8,68139,1,63
zp8,68140,1,63
zp8,68141,1,63
zp8,68142,1,63
zp8,68143,1,63
zp8,68144,1,63
zp8,68145,1,63
zp8,68146,1,63
zp8,68147,1,63
zp8,68148,1,63
zp8,68149,1,63
zp8,68150,1,63
zp8,68151,1,63
zp8,68152,1,63
zp8,68153,1,63
zp8,68154,1,63
zp8,68155,1,63
zp8,68156,1,63
zp8,68157,1,63
zp8,68158,1,63
zp8,68159,1,63
zp8,68160,1,63
zp8,68161,1,63
zp8,68162,1,63
zp8,68163,1,63
zp8,68164,1,63
zp8,68165,1,63
zp8,68166,1,63
zp8,68167,1,63
zp8,68168,1,63
zp8,68169,1,63
zp8,68170,1,63
zp8,68171,1,63
zp8,68172,1,63
zp8,68173,1,63
zp8,68174,1,63
zp8,68175,1,63
zp8,68176,1,63
zp8,68177,1,63
zp8,68178,1,63
zp8,68179,1,63
zp8,68180,1,63
zp8,68181,1,63
zp8,68182,1,63
zp8,68183,1,63
zp8,68184,1,63
zp8,68185,1,63
zp8,68186,1,63
zp8,68187,1,63
zp8,68188,1,63
zp8,68189,1,63
zp8,68190,1,63
zp8,68191,1,63
zp8,68192,1,63
zp8,68193,1,63
zp8,68194,1,63
zp8,68195,1,63
zp8,68196,1,63
zp8,68197,1,63
zp8,68198,1,63
zp8,68199,1,63
zp8,68200,1,63
zp8,68201,1,63
zp8,68202,1,63
zp8,68203,1,63
zp8,68204,1,63
zp8,68205,1,63
zp8,68206,1,63
zp8,68207,1,63
zp8,68208,1,63
zp8,68209,1,63
zp8,68210,1,63
zp8,68211,1,63
zp8,68212,1,63
zp8,68213,1,63
zp8,68214,1,63
zp8,68215,1,63
zp8,68216,1,63
zp8,68217,1,63
zp8,68218,1,63
zp8,68219,1,63
zp8,68220,1,63
zp8,68221,1,63
zp8,68222,1,63
zp8,68223,1,63
zp8,68224,1,63
zp8,68225,1,63
zp8,68226,1,63
zp8,68227,1,63
zp8,68228,1,63
zp8,68229,1,63
zp8,68230,1,63
zp8,68231,1,63
zp8,68232,1,63
zp8,68233,1,63
zp8,68234,1,63
zp8,68235,1,63
zp8,68236,1,63
zp8,68237,1,63
zp8,68238,1,63
zp8,68239,1,63
zp8,68240,1,63
zp8,68241,1,63
zp8,68242,1,63
zp8,68243,1,63
zp8,68244,1,63
zp8,68245,1,63
zp8,68246,1,63
zp8,68247,1,63
zp8,68248,1,63
zp8,68249,1,63
zp8,68250,1,63
zp8,68251,1,63
zp8,68252,1,63
zp8,68253,1,63
zp8,68254,1,63
zp8,68255,1,63
zp8,68256,1,63
zp8,68257,1,63
zp8,68258,1,63
zp8,68259,1,63
zp8,68260,1,63
zp8,68261,1,63
zp8,68262,1,63
zp8,68263,1,63
zp8,68264,1,63
zp8,68265,1,63
zp8,68266,1,63
zp8,68267,1,63
zp8,68268,1,63
zp8,68269,1,63
zp8,68270,1,63
zp8,68271,1,63
zp8,68272,1,63
zp8,68273,1,63
zp8,68274,1,63
zp8,68275,1,63
zp8,68276,1,63
zp8,68277,1,63
zp8,68278,1,63
zp8,68279,1,63
zp8,68280,1,63
zp8,68281,1,63
zp8,68282,1,63
zp8,68283,1,63
zp8,68284,1,63
zp8,68285,1,63
zp8,68286,1,63
zp8,68287,1,63
zp8,68288,1,63
zp8,68289,1,63
zp8,68290,1,63
zp8,68291,1,63
zp8,68292,1,63
zp8,68293,1,63
zp8,68294,1,63
zp8,68295,1,63
zp8,68296,1,63
zp8,68297,1,63
zp8,68298,1,63
zp8,68299,1,63
zp8,68300,1,63
zp8,68301,1,63
zp8,68302,1,63
zp8,68303,1,63
zp8,68304,1,63
zp8,68305,1,63
zp8,68306,1,63
zp8,68307,1,63
zp8,68308,1,63
zp8,68309,1,63
zp8,68310,1,63
zp8,68311,1,63
zp8,68312,1,63
zp8,68313,1,63
zp8,68314,1,63
zp8,68315,1,63
zp8,68316,1,63
zp8,68317,1,63
zp8,68318,1,63
zp8,68319,1,63
zp8,68320,1,63
zp8,68321,1,63
zp8,68322,1,63
zp8,68323,1,63
zp8,68324,1,63
zp8,68325,1,63
zp8,68326,1,63
zp8,68327,1,63
zp8,68328,1,63
zp8,68329,1,63
zp8,68330,1,63
zp8,68331,1,63
zp8,68332,1,63
zp8,68333,1,63
zp8,68334,1,63
zp8,68335,1,63
zp8,68336,1,63
zp8,68337,1,63
zp8,68338,1,63
zp8,68339,1,63
zp8,68340,1,63
zp8,68341,1,63
zp8,68342,1,63
zp8,68343,1,63
zp8,68344,1,63
zp8,68345,1,63
zp8,68346,1,63
zp8,68347,1,63
zp8,68348,1,63
zp8,68349,1,63
zp8,68350,1,63
zp8,68351,1,63
zp8,68352,1,63
zp8,68353,1,63
zp8,68354,1,63
zp8,68355,1,63
zp8,68356,1,63
zp8,68357,1,63
zp8,68358,1,63
zp8,68359,1,63
zp8,68360,1,63
zp8,68361,1,63
zp8,68362,1,63
zp8,68363,1,63
zp8,68364,1,63
zp8,68365,1,63
zp8,68366,1,63
zp8,68367,1,63
zp8,68368,1,63
zp8,68369,1,63
zp8,68370,1,63
zp8,68371,1,63
zp8,68372,1,63
zp8,68373,1,63
zp8,68374,1,63
zp8,68375,1,63
zp8,68376,1,63
zp8,68377,1,63
zp8,68378,1,63
zp8,68379,1,63
zp8,68380,1,63
zp8,68381,1,63
zp8,68382,1,63
zp8,68383,1,63
zp8,68384,1,63
zp8,68385,1,63
zp8,68386,1,63
zp8,68387,1,63
zp8,68388,1,63
zp8,68389,1,63
zp8,68390,1,63
zp8,68391,1,63
zp8,68392,1,63
zp8,68393,1,63
zp8,68394,1,63
zp8,68395,1,63
zp8,68396,1,63
zp8,68397,1,63
zp8,68398,1,63
zp8,68399,1,63
zp8,68400,1,63
zp8,68401,1,63
zp8,68402,1,63
zp8,68403,1,63
zp8,68404,1,63
zp8,68405,1,63
zp8,68406,1,63
zp8,68407,1,63
zp8,68408,1,63
zp8,68409,1,63
zp8,68410,1,63
zp8,68411,1,63
zp8,68412,1,63
zp8,68413,1,63
zp8,68414,1,63
zp8,68415,1,63
zp8,68416,1,63
zp8,68417,1,63
zp8,68418,1,63
zp8,68419,1,63
zp8,68420,1,63
zp8,68421,1,63
zp8,68422,1,63
zp8,68423,1,63
zp8,68424,1,63
zp8,68425,1,63
zp8,68426,1,63
zp8,68427,1,63
zp8,68428,1,63
zp8,68429,1,63
zp8,68430,1,63
zp8,68431,1,63
zp8,68432,1,63
zp8,68433,1,63
zp8,68434,1,63
zp8,68435,1,63
zp8,68436,1,63
zp8,68437,1,63
zp8,68438,1,63
zp8,68439,1,63
zp8,68440,1,63
zp8,68441,1,63
zp8,68442,1,63
zp8,68443,1,63
zp8,68444,1,63
zp8,68445,1,63
zp8,68446,1,63
zp8,68447,1,63
zp8,68448,1,63
zp8,68449,1,63
zp8,68450,1,63
zp8,68451,1,63
zp8,68452,1,63
zp8,68453,1,63
zp8,68454,1,63
zp8,68455,1,63
zp8,68456,1,63
zp8,68457,1,63
zp8,68458,1,63
zp8,68459,1,63
zp8,68460,1,63
zp8,68461,1,63
zp8,68462,1,63
zp8,68463,1,63
zp8,68464,1,63
zp8,68465,1,63
zp8,68466,1,63
zp8,68467,1,63
zp8,68468,1,63
zp8,68469,1,63
zp8,68470,1,63
zp8,68471,1,63
zp8,68472,1,63
zp8,68473,1,63
zp8,68474,1,63
zp8,68475,1,63
zp8,68476,1,63
zp8,68477,1,63
zp8,68478,1,63
zp8,68479,1,63
zp8,68480,1,63
zp8,68481,1,63
zp8,68482,1,63
zp8,68483,1,63
zp8,68484,1,63
zp8,68485,1,63
zp8,68486,1,63
zp8,68487,1,63
zp8,68488,1,63
zp8,68489,1,63
zp8,68490,1,63
zp8,68491,1,63
zp8,68492,1,63
zp8,68493,1,63
zp8,68494,1,63
zp8,68495,1,63
zp8,68496,1,63
zp8,68497,1,63
zp8,68498,1,63
zp8,68499,1,63
zp8,68500,1,63
zp8,68501,1,63
zp8,68502,1,63
zp8,68503,1,63
zp8,68504,1,63
zp8,68505,1,63
zp8,68506,1,63
zp8,68507,1,63
zp8,68508,1,63
zp8,68509,1,63
zp8,68510,1,63
zp8,68511,1,63
zp8,68512,1,63
zp8,68513,1,63
zp8,68514,1,63
zp8,68515,1,63
zp8,68516,1,63
zp8,68517,1,63
zp8,68518,1,63
zp8,68519,1,63
zp8,68520,1,63
zp8,68521,1,63
zp8,68522,1,63
zp8,68523,1,63
zp8,68524,1,63
zp8,68525,1,63
zp8,68526,1,63
zp8,68527,1,63
zp8,68528,1,63
zp8,68529,1,63
zp8,68530,1,63
zp8,68531,1,63
zp8,68532,1,63
zp8,68533,1,63
zp8,68534,1,63
zp8,68535,1,63
zp8,68536,1,63
zp8,68537,1,63
zp8,68538,1,63
zp8,68539,1,63
zp8,68540,1,63
zp8,68541,1,63
zp8,68542,1,63
zp8,68543,1,63
zp8,68544,1,63
zp8,68545,1,63
zp8,68546,1,63
zp8,68547,1,63
zp8,68548,1,63
zp8,68549,1,63
zp8,68550,1,63
zp8,68551,1,63
zp8,68552,1,63
zp8,68553,1,63
zp8,68554,1,63
zp8,68555,1,63
zp8,68556,1,63
zp8,68557,1,63
zp8,68558,1,63
zp8,68559,1,63
zp8,68560,1,63
zp8,68561,1,63
zp8,68562,1,63
zp8,68563,1,63
zp8,68564,1,63
zp8,68565,1,63
zp8,68566,1,63
zp8,68567,1,63
zp8,68568,1,63
zp8,68569,1,63
zp8,68570,1,63
zp8,68571,1,63
zp8,68572,1,63
zp8,68573,1,63
zp8,68574,1,63
zp8,68575,1,63
zp8,68576,1,63
zp8,68577,1,63
zp8,68578,1,63
zp8,68579,1,63
zp8,68580,1,63
zp8,68581,1,63
zp8,68582,1,63
zp8,68583,1,63
zp8,68584,1,63
zp8,68585,1,63
zp8,68586,1,63
zp8,68587,1,63
zp8,68588,1,63
zp8,68589,1,63
zp8,68590,1,63
zp8,68591,1,63
zp8,68592,1,63
zp8,68593,1,63
zp8,68594,1,63
zp8,68595,1,63
zp8,68596,1,63
zp8,68597,1,63
zp8,68598,1,63
zp8,68599,1,63
zp8,68600,1,63
zp8,68601,1,63
zp8,68602,1,63
zp8,68603,1,63
zp8,68604,1,63
zp8,68605,1,63
zp8,68606,1,63
zp8,68607,1,63
zp8,68608,1,63
zp8,68609,1,63
zp8,68610,1,63
zp8,68611,1,63
zp8,68612,1,63
zp8,68613,1,63
zp8,68614,1,63
zp8,68615,1,63
zp8,68616,1,63
zp8,68617,1,63
zp8,68618,1,63
zp8,68619,1,63
zp8,68620,1,63
zp8,68621,1,63
zp8,68622,1,63
zp8,68623,1,63
zp8,68624,1,63
zp8,68625,1,63
zp8,68626,1,63
zp8,68627,1,63
zp8,68628,1,63
zp8,68629,1,63
zp8,68630,1,63
zp8,68631,1,63
zp8,68632,1,63
zp8,68633,1,63
zp8,68634,1,63
zp8,68635,1,63
zp8,68636,1,63
zp8,68637,1,63
zp8,68638,1,63
zp8,68639,1,63
zp8,68640,1,63
zp8,68641,1,63
zp8,68642,1,63
zp8,68643,1,63
zp8,68644,1,63
zp8,68645,1,63
zp8,68646,1,63
zp8,68647,1,63
zp8,68648,1,63
zp8,68649,1,63
zp8,68650,1,63
zp8,68651,1,63
zp8,68652,1,63
zp8,68653,1,63
zp8,68654,1,63
zp8,68655,1,63
zp8,68656,1,63
zp8,68657,1,63
zp8,68658,1,63
zp8,68659,1,63
zp8,68660,1,63
zp8,68661,1,63
zp8,68662,1,63
zp8,68663,1,63
zp8,68664,1,63
zp8,68665,1,63
zp8,68666,1,63
zp8,68667,1,63
zp8,68668,1,63
zp8,68669,1,63
zp8,68670,1,63
zp8,68671,1,63
zp8,68672,1,63
zp8,68673,1,63
zp8,68674,1,63
zp8,68675,1,63
zp8,68676,1,63
zp8,68677,1,63
zp8,68678,1,63
zp8,68679,1,63
zp8,68680,1,63
zp8,68681,1,63
zp8,68682,1,63
zp8,68683,1,63
zp8,68684,1,63
zp8,68685,1,63
zp8,68686,1,63
zp8,68687,1,63
zp8,68688,1,63
zp8,68689,1,63
zp8,68690,1,63
zp8,68691,1,63
zp8,68692,1,63
zp8,68693,1,63
zp8,68694,1,63
zp8,68695,1,63
zp8,68696,1,63
zp8,68697,1,63
zp8,68698,1,63
zp8,68699,1,63
zp8,68700,1,63
zp8,68701,1,63
zp8,68702,1,63
zp8,68703,1,63
zp8,68704,1,63
zp8,68705,1,63
zp8,68706,1,63
zp8,68707,1,63
zp8,68708,1,63
zp8,68709,1,63
zp8,68710,1,63
zp8,68711,1,63
zp8,68712,1,63
zp8,68713,1,63
zp8,68714,1,63
zp8,68715,1,63
zp8,68716,1,63
zp8,68717,1,63
zp8,68718,1,63
zp8,68719,1,63
zp8,68720,1,63
zp8,68721,1,63
zp8,68722,1,63
zp8,68723,1,63
zp8,68724,1,63
zp8,68725,1,63
zp8,68726,1,63
zp8,68727,1,63
zp8,68728,1,63
zp8,68729,1,63
zp8,68730,1,63
zp8,68731,1,63
zp8,68732,1,63
zp8,68733,1,63
zp8,68734,1,63
zp8,68735,1,63
zp8,68736,1,63
zp8,68737,1,63
zp8,68738,1,63
zp8,68739,1,63
zp8,68740,1,63
zp8,68741,1,63
zp8,68742,1,63
zp8,68743,1,63
zp8,68744,1,63
zp8,68745,1,63
zp8,68746,1,63
zp8,68747,1,63
zp8,68748,1,63
zp8,68749,1,63
zp8,68750,1,63
zp8,68751,1,63
zp8,68752,1,63
zp8,68753,1,63
zp8,68754,1,63
zp8,68755,1,63
zp8,68756,1,63
zp8,68757,1,63
zp8,68758,1,63
zp8,68759,1,63
zp8,68760,1,63
zp8,68761,1,63
zp8,68762,1,63
zp8,68763,1,63
zp8,68764,1,63
zp8,68765,1,63
zp8,68766,1,63
zp8,68767,1,63
zp8,68768,1,63
zp8,68769,1,63
zp8,68770,1,63
zp8,68771,1,63
zp8,68772,1,63
zp8,68773,1,63
zp8,68774,1,63
zp8,68775,1,63
zp8,68776,1,63
zp8,68777,1,63
zp8,68778,1,63
zp8,68779,1,63
zp8,68780,1,63
zp8,68781,1,63
zp8,68782,1,63
zp8,68783,1,63
zp8,68784,1,63
zp8,68785,1,63
zp8,68786,1,63
zp8,68787,1,63
zp8,68788,1,63
zp8,68789,1,63
zp8,68790,1,63
zp8,68791,1,63
zp8,68792,1,63
zp8,68793,1,63
zp8,68794,1,63
zp8,68795,1,63
zp8,68796,1,63
zp8,68797,1,63
zp8,68798,1,63
zp8,68799,1,63
zp8,68800,1,63
zp8,68801,1,63
zp8,68802,1,63
zp8,68803,1,63
zp8,68804,1,63
zp8,68805,1,63
zp8,68806,1,63
zp8,68807,1,63
zp8,68808,1,63
zp8,68809,1,63
zp8,68810,1,63
zp8,68811,1,63
zp8,68812,1,63
zp8,68813,1,63
zp8,68814,1,63
zp8,68815,1,63
zp8,68816,1,63
zp8,68817,1,63
zp8,68818,1,63
zp8,68819,1,63
zp8,68820,1,63
zp8,68821,1,63
zp8,68822,1,63
zp8,68823,1,63
zp8,68824,1,63
zp8,68825,1,63
zp8,68826,1,63
zp8,68827,1,63
zp8,68828,1,63
zp8,68829,1,63
zp8,68830,1,63
zp8,68831,1,63
zp8,68832,1,63
zp8,68833,1,63
zp8,68834,1,63
zp8,68835,1,63
zp8,68836,1,63
zp8,68837,1,63
zp8,68838,1,63
zp8,68839,1,63
zp8,68840,1,63
zp8,68841,1,63
zp8,68842,1,63
zp8,68843,1,63
zp8,68844,1,63
zp8,68845,1,63
zp8,68846,1,63
zp8,68847,1,63
zp8,68848,1,63
zp8,68849,1,63
zp8,68850,1,63
zp8,68851,1,63
zp8,68852,1,63
zp8,68853,1,63
zp8,68854,1,63
zp8,68855,1,63
zp8,68856,1,63
zp8,68857,1,63
zp8,68858,1,63
zp8,68859,1,63
zp8,68860,1,63
zp8,68861,1,63
zp8,68862,1,63
zp8,68863,1,63
zp8,68864,1,63
zp8,68865,1,63
zp8,68866,1,63
zp8,68867,1,63
zp8,68868,1,63
zp8,68869,1,63
zp8,68870,1,63
zp8,68871,1,63
zp8,68872,1,63
zp8,68873,1,63
zp8,68874,1,63
zp8,68875,1,63
zp8,68876,1,63
zp8,68877,1,63
zp8,68878,1,63
zp8,68879,1,63
zp8,68880,1,63
zp8,68881,1,63
zp8,68882,1,63
zp8,68883,1,63
zp8,68884,1,63
zp8,68885,1,63
zp8,68886,1,63
zp8,68887,1,63
zp8,68888,1,63
zp8,68889,1,63
zp8,68890,1,63
zp8,68891,1,63
zp8,68892,1,63
zp8,68893,1,63
zp8,68894,1,63
zp8,68895,1,63
zp8,68896,1,63
zp8,68897,1,63
zp8,68898,1,63
zp8,68899,1,63
zp8,68900,1,63
zp8,68901,1,63
zp8,68902,1,63
zp8,68903,1,63
zp8,68904,1,63
zp8,68905,1,63
zp8,68906,1,63
zp8,68907,1,63
zp8,68908,1,63
zp8,68909,1,63
zp8,68910,1,63
zp8,68911,1,63
zp8,68912,1,63
zp8,68913,1,63
zp8,68914,1,63
zp8,68915,1,63
zp8,68916,1,63
zp8,68917,1,63
zp8,68918,1,63
zp8,68919,1,63
zp8,68920,1,63
zp8,68921,1,63
zp8,68922,1,63
zp8,68923,1,63
zp8,68924,1,63
zp8,68925,1,63
zp8,68926,1,63
zp8,68927,1,63
zp8,68928,1,63
zp8,68929,1,63
zp8,68930,1,63
zp8,68931,1,63
zp8,68932,1,63
zp8,68933,1,63
zp8,68934,1,63
zp8,68935,1,63
zp8,68936,1,63
zp8,68937,1,63
zp8,68938,1,63
zp8,68939,1,63
zp8,68940,1,63
zp8,68941,1,63
zp8,68942,1,63
zp8,68943,1,63
zp8,68944,1,63
zp8,68945,1,63
zp8,68946,1,63
zp8,68947,1,63
zp8,68948,1,63
zp8,68949,1,63
zp8,68950,1,63
zp8,68951,1,63
zp8,68952,1,63
zp8,68953,1,63
zp8,68954,1,63
zp8,68955,1,63
zp8,68956,1,63
zp8,68957,1,63
zp8,68958,1,63
zp8,68959,1,63
zp8,68960,1,63
zp8,68961,1,63
zp8,68962,1,63
zp8,68963,1,63
zp8,68964,1,63
zp8,68965,1,63
zp8,68966,1,63
zp8,68967,1,63
zp8,68968,1,63
zp8,68969,1,63
zp8,68970,1,63
zp8,68971,1,63
zp8,68972,1,63
zp8,68973,1,63
zp8,68974,1,63
zp8,68975,1,63
zp8,68976,1,63
zp8,68977,1,63
zp8,68978,1,63
zp8,68979,1,63
zp8,68980,1,63
zp8,68981,1,63
zp8,68982,1,63
zp8,68983,1,63
zp8,68984,1,63
zp8,68985,1,63
zp8,68986,1,63
zp8,68987,1,63
zp8,68988,1,63
zp8,68989,1,63
zp8,68990,1,63
zp8,68991,1,63
zp8,68992,1,63
zp8,68993,1,63
zp8,68994,1,63
zp8,68995,1,63
zp8,68996,1,63
zp8,68997,1,63
zp8,68998,1,63
zp8,68999,1,63
zp8,69000,1,63
zp8,69001,1,63
zp8,69002,1,63
zp8,69003,1,63
zp8,69004,1,63
zp8,69005,1,63
zp8,69006,1,63
zp8,69007,1,63
zp8,69008,1,63
zp8,69009,1,63
zp8,69010,1,63
zp8,69011,1,63
zp8,69012,1,63
zp8,69013,1,63
zp8,69014,1,63
zp8,69015,1,63
zp8,69016,1,63
zp8,69017,1,63
zp8,69018,1,63
zp8,69019,1,63
zp8,69020,1,63
zp8,69021,1,63
zp8,69022,1,63
zp8,69023,1,63
zp8,69024,1,63
zp8,69025,1,63
zp8,69026,1,63
zp8,69027,1,63
zp8,69028,1,63
zp8,69029,1,63
zp8,69030,1,63
zp8,69031,1,63
zp8,69032,1,63
zp8,69033,1,63
zp8,69034,1,63
zp8,69035,1,63
zp8,69036,1,63
zp8,69037,1,63
zp8,69038,1,63
zp8,69039,1,63
zp8,69040,1,63
zp8,69041,1,63
zp8,69042,1,63
zp8,69043,1,63
zp8,69044,1,63
zp8,69045,1,63
zp8,69046,1,63
zp8,69047,1,63
zp8,69048,1,63
zp8,69049,1,63
zp8,69050,1,63
zp8,69051,1,63
zp8,69052,1,63
zp8,69053,1,63
zp8,69054,1,63
zp8,69055,1,63
zp8,69056,1,63
zp8,69057,1,63
zp8,69058,1,63
zp8,69059,1,63
zp8,69060,1,63
zp8,69061,1,63
zp8,69062,1,63
zp8,69063,1,63
zp8,69064,1,63
zp8,69065,1,63
zp8,69066,1,63
zp8,69067,1,63
zp8,69068,1,63
zp8,69069,1,63
zp8,69070,1,63
zp8,69071,1,63
zp8,69072,1,63
zp8,69073,1,63
zp8,69074,1,63
zp8,69075,1,63
zp8,69076,1,63
zp8,69077,1,63
zp8,69078,1,63
zp8,69079,1,63
